Product,Sub-product,Issue,Sub-issue,State,Company,Company response,Timely response?,Complaint ID,ZIP code
3,25,49,0,20,494,1,1,1215095,66205
3,25,49,20,7,504,3,1,1215637,92683
4,27,37,25,7,1173,1,1,1215075,95829
3,25,49,20,32,494,1,1,1213694,27617
6,40,55,22,50,312,1,1,1213948,78104
4,21,24,11,41,1401,1,1,1215525,74426
4,25,37,24,52,577,1,1,1215573,22201
4,25,24,12,32,435,1,1,1213316,27913
4,27,23,45,47,1156,1,1,1215022,29388
0,4,87,22,39,312,1,1,1214138,10018
4,27,24,11,7,544,4,1,1214479,93274
4,21,24,14,57,357,1,1,1213304,25314
4,27,24,11,43,375,0,1,1213822,19426
6,40,7,22,24,1020,3,1,1213257,20748
6,6,55,22,18,729,1,1,1213844,60618
0,37,36,22,18,177,1,1,1214292,60516
4,21,24,14,6,861,1,1,1215018,85119
4,21,24,14,7,859,1,1,1213637,92663
4,27,37,25,10,1054,1,1,1213348,20001
2,25,63,22,12,190,1,1,1215548,33076
3,25,49,32,7,494,1,1,1213658,92663
3,25,49,0,50,504,1,1,1214600,76226
0,4,58,22,7,81,2,1,1214316,94610
3,25,49,26,39,1398,1,1,1215082,11435
6,17,54,22,8,996,1,1,1215002,80125
4,21,24,11,24,859,4,1,1214995,20785
4,27,24,12,7,486,3,1,1213631,92663
0,4,1,22,13,113,2,1,1214254,30286
4,32,24,14,28,490,1,1,1214711,55436
1,19,60,22,29,486,1,1,1214119,64119
1,19,73,22,56,312,1,1,1215720,53511
2,25,13,22,39,190,1,1,1213704,14618
0,4,87,22,39,1341,2,1,1214886,12534
4,25,24,12,24,1288,0,1,1213318,21046
6,6,55,22,36,1498,1,1,1213260,7728
1,42,60,22,18,1230,1,1,1214629,60139
10,26,44,22,7,729,1,1,1213641,92663
4,32,23,15,39,291,1,1,1215167,11559
0,0,36,22,39,729,0,1,1215127,13797
4,32,23,45,7,1276,1,1,1214387,91709
1,42,60,22,7,370,1,1,1214911,94603
3,25,49,0,13,494,1,1,1213779,30044
0,4,36,22,21,533,2,1,1214322,40229
4,7,37,25,7,486,1,1,1215162,95825
2,25,32,22,7,1429,1,1,1213646,92663
4,25,37,38,8,486,1,1,1213614,80012
2,25,13,22,40,598,2,1,1214259,43537
3,25,49,0,39,504,3,1,1215684,11377
1,19,60,22,28,190,2,1,1214344,56307
2,25,63,22,20,190,2,1,1215204,66605
6,6,7,22,39,174,1,1,1214031,10013
6,6,7,22,39,1498,1,1,1215109,11102
2,25,14,22,27,533,2,1,1215775,48838
2,25,13,22,7,729,2,1,1214791,92630
3,25,49,0,22,1398,1,1,1214869,70769
3,25,49,20,39,1398,1,1,1214857,11385
1,42,73,22,12,582,1,1,1214594,32757
1,41,80,22,47,160,4,1,1213220,29716
3,25,49,35,39,1398,3,1,1213887,11222
3,25,49,26,40,1398,3,1,1215171,45014
3,25,30,27,18,1398,4,1,1214773,60661
6,6,54,22,43,1101,1,1,1214964,19149
6,29,54,22,6,269,1,1,1214677,85066
6,29,55,22,13,533,2,1,1215664,30324
4,25,24,11,39,76,1,1,1215144,11553
6,11,54,22,40,190,1,1,1213471,44012
0,4,36,22,13,1024,1,1,1213728,30067
3,25,49,0,12,1398,3,1,1215192,33908
6,29,54,22,12,190,1,1,1214155,33444
4,27,37,25,39,1054,1,1,1214105,13036
0,4,72,22,32,1498,1,1,1214699,28269
4,7,24,11,7,312,1,1,1214929,92656
4,25,46,42,43,1040,1,1,1215211,19104
0,4,36,22,12,1341,1,1,1213976,33401
6,29,55,22,52,1329,1,1,1214130,23112
6,29,77,22,49,190,1,1,1213707,37064
8,25,21,22,50,15,1,1,1215834,76114
4,27,37,38,32,489,3,1,1213231,27612
4,7,46,8,12,1234,4,1,1215721,33313
7,9,43,22,29,621,1,1,1214465,65706
4,21,40,3,8,1502,1,1,1213829,80005
10,26,34,22,43,966,4,1,1214971,19075
4,27,24,11,24,486,3,1,1213853,21215
4,32,24,11,7,794,1,1,1213891,94568
6,29,55,22,29,1419,1,1,1215662,63118
2,25,13,22,19,312,1,1,1215661,46307
10,26,34,22,18,966,1,1,1215172,60647
3,25,49,1,24,1398,1,1,1213372,21244
6,29,54,22,7,190,1,1,1214047,90712
0,4,1,22,18,729,2,1,1214180,61103
0,28,1,22,52,1329,1,1,1213293,23227
2,25,32,22,39,195,1,1,1213967,12074
0,4,36,22,50,312,1,1,1214768,75214
2,25,26,22,13,190,3,1,1214842,30721
4,27,24,13,13,431,1,1,1213759,30013
6,6,54,22,27,1202,3,1,1213784,49665
4,27,37,25,42,1173,4,1,1213920,97376
0,4,36,22,50,729,1,1,1214165,78112
6,40,55,22,52,1464,1,1,1214390,23606
4,27,24,14,18,1357,1,1,1214643,60542
3,25,31,23,50,494,1,1,1217169,77065
2,25,22,22,7,1300,2,1,1214924,93065
4,25,23,15,29,1330,3,1,1214578,63131
2,25,35,22,18,312,2,1,1215839,60151
4,25,24,12,22,940,1,1,1215058,70009
6,29,7,22,13,917,1,1,1214319,30101
4,27,23,15,2,398,1,1,1214988,35473
2,25,13,22,18,312,2,1,1214898,60035
4,27,24,12,7,454,1,1,1213634,92663
4,21,37,38,50,48,3,1,1213288,75219
4,27,40,3,55,243,1,0,1215100,99216
2,25,13,22,8,729,1,1,1214480,80124
4,25,46,9,12,1462,1,1,1214144,32526
3,25,49,20,39,494,1,1,1214639,10963
6,6,7,22,18,955,1,1,1213418,60462
5,10,43,22,57,1503,1,1,1213680,26137
0,28,1,22,22,190,1,1,1215121,70118
4,21,24,11,32,1009,1,1,1214536,27803
6,6,54,22,47,1289,1,1,1215093,29209
2,25,64,22,36,312,2,1,1213710,8077
4,7,23,15,56,80,3,1,1214938,53081
6,29,54,22,13,1419,1,1,1214256,30294
1,42,79,22,7,1429,1,1,1213650,92663
0,28,1,22,24,81,1,1,1214257,20895
2,25,0,22,8,598,2,1,1215805,80536
6,11,54,22,29,1419,1,1,1214734,63131
0,4,36,22,18,279,1,1,1213758,60169
4,25,23,15,40,1483,0,1,1215202,45377
4,21,24,11,17,834,3,1,1214026,83877
1,19,73,22,22,1242,1,1,1214696,70522
6,6,7,22,7,318,1,1,1213640,92663
3,25,49,20,7,1398,1,1,1213331,91710
2,25,13,22,7,128,1,1,1213644,92663
0,37,72,22,27,1118,2,1,1217130,48075
6,29,55,22,32,190,1,1,1214350,28374
4,25,24,12,50,489,3,1,1215214,77489
6,29,54,22,7,955,1,1,1214888,92603
4,21,24,14,27,250,1,1,1213945,48393
6,29,54,22,29,661,1,1,1214744,64068
4,25,23,15,40,497,1,1,1214688,44281
0,4,36,22,40,533,1,1,1214951,44039
3,25,49,20,50,494,1,1,1217172,77065
6,6,55,22,18,996,1,1,1214042,60625
6,11,55,22,21,1498,1,1,1214385,40071
3,25,49,0,55,504,3,1,1215700,98683
6,29,54,22,27,190,1,1,1213203,48382
4,7,46,8,12,729,1,1,1215722,33313
3,25,47,36,55,1398,1,1,1213959,98683
4,27,40,3,18,489,3,1,1214446,60941
3,25,49,35,40,504,3,1,1215170,45014
10,26,34,22,10,966,3,1,1215676,20008
3,25,49,32,30,494,1,1,1214963,38642
6,17,55,22,2,175,1,1,1214962,35219
4,25,24,11,12,80,3,1,1213742,34737
3,25,49,20,50,1398,3,1,1217173,77065
5,10,65,22,7,903,1,1,1214961,90250
3,25,49,26,47,504,3,1,1213222,29716
4,25,24,11,28,486,3,1,1215747,55104
2,25,4,22,7,598,2,1,1214568,92009
3,25,83,28,12,494,1,1,1213886,32413
6,29,54,22,23,312,1,1,1213381,2766
3,25,49,0,10,504,1,1,1215209,20037
3,25,49,20,12,504,4,1,1214590,33991
0,28,72,22,54,1044,2,1,1214102,5446
4,27,24,11,7,468,1,1,1213656,92663
4,27,24,13,7,312,2,1,1215111,94610
6,6,7,22,10,1020,1,1,1215208,20037
2,25,22,22,12,279,1,1,1214635,34274
4,27,24,13,18,305,1,1,1214800,60099
4,27,37,25,50,150,2,1,1214159,77657
10,26,34,22,47,1227,3,1,1214281,29036
2,25,10,22,43,450,2,1,1214194,19007
4,21,24,11,17,1175,3,1,1214025,83877
4,27,23,15,55,1515,1,1,1214068,98360
6,17,54,22,13,1498,1,1,1215670,30044
4,27,37,25,8,1141,4,1,1214999,80501
3,25,49,20,42,504,3,1,1215784,97212
3,25,49,32,28,494,3,1,1213663,55330
3,25,49,0,7,1398,1,1,1215165,95825
6,29,54,22,34,1498,1,1,1214258,68503
6,40,55,22,7,955,1,1,1215078,92111
4,21,40,3,7,434,1,0,1215501,93635
6,29,55,22,43,821,1,1,1214440,17067
3,25,49,20,50,494,1,1,1215486,78731
4,7,23,45,50,1069,1,1,1215832,75287
6,6,55,22,15,644,1,1,1214551,96708
7,8,33,22,2,1498,1,1,1215776,36867
4,26,46,42,8,1499,1,1,1213607,80125
3,25,49,0,7,504,1,1,1213301,95219
4,25,46,9,7,1458,1,1,1214598,92386
0,4,1,22,32,1498,2,1,1214921,28712
10,26,16,22,25,966,1,1,1213921,4444
2,25,51,22,6,279,2,1,1214128,85020
4,7,37,25,43,542,1,1,1215052,17844
7,3,43,22,43,190,1,1,1214716,19054
4,27,24,11,40,1149,1,1,1215741,45344
6,6,55,22,36,729,1,1,1215829,7724
2,25,13,22,7,279,1,1,1215074,95829
4,27,23,46,13,680,1,1,1215777,30680
4,21,24,11,39,1022,1,1,1214106,13036
1,42,79,22,38,1419,1,1,1215104,89509
6,6,55,22,9,1200,1,1,1214828,6074
6,6,7,22,39,568,1,1,1213774,12526
0,4,1,22,18,177,2,1,1213782,60610
0,4,72,22,12,1329,4,1,1213876,33542
3,25,49,0,13,504,1,1,1215103,30308
9,22,61,22,51,1038,1,1,1214164,84003
0,4,36,22,12,1341,1,1,1214071,33813
3,25,49,20,7,504,3,1,1213652,92663
3,25,49,0,54,494,3,1,1213701,5656
3,25,49,20,7,1398,3,1,1215791,90250
3,25,49,20,40,494,1,1,1214894,43232
6,6,55,22,7,1169,1,0,1213267,92101
4,25,24,11,17,1173,1,1,1214021,83877
3,25,49,20,7,504,3,1,1215789,90250
2,25,63,22,6,1419,1,1,1215496,86023
6,6,54,22,2,1498,1,1,1215099,36203
6,29,55,22,39,1329,3,1,1214788,11721
2,25,86,22,36,971,1,1,1213780,7047
4,21,23,46,16,523,5,0,1213864,52601
3,25,49,20,7,494,1,1,1215790,90250
3,25,47,36,55,504,3,1,1213958,98683
2,25,32,22,31,1429,1,1,1215076,59860
1,42,73,22,7,6,1,1,1214434,92316
4,27,37,25,29,695,1,1,1215767,63301
4,27,24,11,18,489,3,1,1213609,60540
6,6,54,22,23,1498,1,1,1214759,1721
3,25,49,20,39,1398,1,1,1215146,11553
3,25,49,20,39,504,1,1,1215147,11553
3,25,49,20,19,494,1,1,1215673,46201
2,25,13,22,6,279,2,1,1215731,85207
1,42,60,22,12,983,1,1,1215193,33908
4,27,46,8,7,425,5,0,1215757,94590
4,27,24,14,18,489,3,1,1213386,60096
3,25,49,20,40,494,1,1,1214735,43138
3,25,49,20,39,1398,1,1,1214562,11575
4,32,46,8,52,440,1,1,1215480,22030
4,27,24,12,7,489,3,1,1213629,92663
2,25,13,22,6,598,2,1,1213981,86429
3,25,49,1,39,504,3,1,1213888,11222
4,21,37,25,39,525,1,1,1214733,11217
6,29,55,22,23,848,5,0,1213359,1202
4,7,24,14,43,1064,1,1,1213860,19116
3,25,49,1,7,1398,1,1,1215814,92880
6,6,54,22,24,996,1,1,1215155,21117
3,25,49,20,13,494,1,1,1213379,30044
4,21,37,25,55,1052,1,1,1214891,98203
3,25,31,31,13,504,3,1,1215782,30065
3,25,49,1,7,504,3,1,1215816,92880
2,25,32,22,47,1498,2,1,1215669,29710
6,6,54,22,7,955,1,1,1215761,90059
3,25,49,20,52,504,3,1,1213390,23454
3,25,49,0,7,1398,1,1,1215813,92880
0,4,1,22,39,729,1,1,1213246,11233
6,6,54,22,55,661,1,1,1215680,98362
4,25,24,11,12,61,4,1,1214530,34746
4,27,37,38,8,489,3,1,1213615,80012
3,25,49,1,24,504,3,1,1213371,21244
3,25,49,0,4,494,3,1,1214127,72336
6,11,55,22,7,190,1,1,1215770,94941
4,21,24,11,50,1080,1,1,1214085,75203
1,19,60,22,47,1161,1,1,1213224,29716
3,25,31,31,7,494,1,1,1214429,90067
6,29,54,22,12,729,1,1,1215471,33470
5,20,62,22,12,190,1,1,1214753,33027
8,25,21,22,47,490,1,1,1214261,29803
3,25,49,26,47,1398,3,1,1213221,29730
6,6,55,22,50,996,3,1,1215793,75252
2,25,63,22,7,190,2,1,1214307,93010
3,25,49,0,7,504,3,1,1215163,95825
6,11,27,22,18,729,1,1,1213324,60404
0,4,87,22,36,1341,1,1,1213358,7652
0,4,36,22,7,1361,2,1,1214573,92395
4,7,81,44,10,1295,1,1,1214293,20032
10,26,34,22,29,450,1,1,1214662,63369
6,29,7,22,46,1498,1,1,1214633,2885
3,25,49,20,7,1398,1,1,1215638,92683
3,25,83,29,57,1398,1,1,1215792,26508
4,25,24,11,2,293,1,1,1215094,36207
0,28,58,22,39,312,1,1,1214652,10562
6,6,54,22,29,347,5,0,1214218,63028
10,26,16,22,40,753,1,1,1215041,44473
3,25,49,0,55,494,1,1,1215685,98683
3,25,30,27,40,494,1,1,1213235,45065
4,7,40,3,7,486,1,1,1213402,94549
0,28,1,22,47,190,1,1,1213200,29650
4,25,23,46,43,1129,5,0,1213360,19152
3,25,49,20,50,504,1,1,1217171,77065
6,6,55,22,40,996,4,0,1215004,45459
0,4,87,22,50,312,2,1,1215070,76210
4,32,46,8,38,308,5,1,1214199,97476
6,6,55,22,2,175,1,1,1214035,35235
6,29,54,22,27,190,3,1,1213266,48235
4,27,24,14,40,734,1,1,1215544,45373
3,25,83,29,12,494,1,1,1214910,32174
4,7,24,11,7,1355,1,1,1215763,94502
3,25,49,20,12,1398,1,1,1214503,33023
4,25,24,11,7,255,2,1,1214082,92647
3,25,49,0,55,494,1,1,1215693,98683
4,25,24,11,50,1064,3,1,1213798,78752
6,29,54,22,29,190,1,1,1214865,65233
4,7,46,42,49,1330,1,1,1213298,37756
6,6,55,22,47,644,4,1,1214248,29440
3,25,49,0,56,1398,1,1,1214979,54650
4,27,37,25,28,454,1,1,1214214,55006
6,29,54,22,6,1498,3,1,1213205,86403
2,25,14,22,23,312,2,1,1213923,1821
6,6,55,22,18,810,1,1,1213932,60007
8,25,21,22,10,440,1,1,1213828,20001
6,29,54,22,55,1024,1,1,1214945,98360
6,6,54,22,7,729,1,1,1213633,92663
4,7,40,3,19,486,1,1,1215755,46227
4,21,37,38,13,1296,1,1,1213813,30097
6,5,54,22,7,1498,1,1,1214745,90044
3,25,49,0,39,504,3,1,1214731,11217
2,25,26,22,7,450,1,1,1213325,90301
4,21,37,25,36,880,1,1,1214122,7945
4,25,37,25,50,69,1,1,1215851,77396
0,4,36,22,39,568,1,1,1214533,10566
4,25,24,11,7,749,3,1,1215642,95741
6,6,55,22,39,1263,1,1,1213380,10309
4,25,24,11,7,1141,1,1,1215788,94703
6,6,55,22,7,584,1,1,1214220,91724
0,4,36,22,56,1419,1,1,1214217,53051
6,5,54,22,50,729,1,1,1215753,76258
2,25,22,22,12,190,1,1,1214978,34432
3,25,49,0,13,504,4,1,1213778,30044
4,27,37,38,32,1064,3,1,1213232,27612
3,25,49,20,7,494,1,1,1213610,92683
3,25,49,20,41,1398,1,1,1214079,73018
6,6,7,22,55,729,1,1,1213404,98335
6,6,54,22,18,729,1,1,1213688,62321
0,4,72,22,50,729,1,1,1213280,75092
6,5,54,22,12,1289,1,1,1214690,34237
6,29,55,22,43,955,1,1,1214679,19122
4,25,81,43,42,1498,1,1,1215828,97058
4,25,24,11,50,501,1,1,1215801,75006
4,27,37,24,7,1069,4,1,1214647,92648
3,25,49,20,56,1398,1,1,1215646,53154
1,41,60,22,12,694,1,1,1213833,34609
3,25,49,0,22,504,3,1,1214868,70769
6,11,77,22,36,312,2,1,1213310,7201
3,25,49,32,35,504,1,1,1214539,3036
0,4,1,22,23,190,2,1,1213406,1843
6,6,54,22,28,1247,1,1,1213804,55304
6,6,55,22,8,955,1,1,1214526,80118
3,25,49,0,22,494,1,1,1214867,70769
10,26,44,22,7,1498,1,1,1213642,92663
3,25,49,1,18,494,1,1,1214403,62613
4,7,37,25,23,1173,3,1,1214941,2726
6,29,55,22,49,1157,1,1,1213443,37804
6,29,54,22,7,521,1,1,1214392,92346
1,42,80,22,21,983,4,1,1213334,41048
6,5,7,22,7,1247,1,1,1215794,90806
4,7,24,11,51,312,1,1,1215765,84109
4,7,24,14,55,142,0,1,1214642,98038
6,11,27,22,13,686,2,1,1213807,30228
3,25,49,0,20,1398,1,1,1215096,66205
4,25,46,42,32,556,1,1,1213396,28247
3,25,49,35,50,1398,3,1,1213346,77065
1,38,15,22,7,644,3,1,1213366,92026
0,4,36,22,28,1498,2,1,1214418,55423
4,24,24,11,12,198,1,1,1213927,33330
4,25,24,11,50,1350,3,1,1214545,75205
3,25,49,32,7,494,3,1,1215520,92624
0,4,36,22,43,1024,4,1,1214943,17055
6,6,55,22,50,1200,1,1,1215837,77377
3,25,49,20,12,504,3,1,1215718,34606
4,27,24,11,12,146,1,1,1214232,34746
6,11,54,22,50,190,1,1,1213903,75002
4,7,81,44,50,1173,1,1,1213819,75074
6,5,55,22,49,996,1,1,1214808,37206
4,1,46,42,57,1506,1,0,1214203,25401
2,25,13,22,36,312,1,1,1214396,7029
2,25,0,22,52,598,1,1,1213713,23323
4,24,81,39,4,644,3,1,1213991,72120
0,37,1,22,7,1419,1,1,1213229,93535
6,40,7,22,12,821,1,1,1214700,33981
4,27,24,14,43,1357,1,1,1213373,17078
0,4,72,22,39,568,2,1,1214663,13039
4,21,24,11,17,261,1,1,1214027,83877
4,27,37,38,7,1456,1,1,1215762,94561
3,25,49,0,52,504,1,1,1214076,22030
3,25,49,0,7,494,1,1,1215812,92880
6,29,54,22,2,1249,1,1,1213236,36049
3,25,31,31,23,494,1,1,1215715,1757
4,27,24,11,23,360,1,1,1213893,2136
6,6,55,22,56,584,1,1,1213898,54403
2,25,63,22,39,450,1,1,1214045,11784
6,6,55,22,13,1261,1,1,1213226,30013
3,25,49,0,6,504,3,1,1215140,85339
6,6,55,22,7,1169,1,0,1215671,91324
0,4,72,22,12,1498,1,1,1214255,33913
6,5,54,22,36,190,1,1,1215716,7103
4,21,24,14,36,1401,1,1,1213660,7450
8,25,15,22,51,1104,3,1,1214722,84648
0,4,72,22,39,190,1,1,1215668,11106
6,6,77,22,34,996,1,1,1215836,69301
4,25,37,25,50,1149,1,1,1215849,77396
2,25,13,22,36,729,1,1,1213306,8857
3,25,49,32,39,494,1,1,1214504,14580
6,6,55,22,46,644,1,1,1215733,2865
1,41,60,22,39,1333,1,1,1214205,10305
2,25,45,22,7,190,1,1,1215639,92683
4,27,37,25,50,1149,1,1,1215010,76240
3,25,49,32,29,494,1,1,1214181,63967
2,25,13,22,8,598,1,1,1214458,92263
6,11,54,22,49,1247,1,1,1215139,37406
0,28,1,22,56,1300,1,1,1213313,54201
3,25,49,1,40,494,3,1,1214131,43119
0,4,72,22,24,174,1,1,1214632,20878
4,21,23,15,7,271,1,1,1214958,92803
4,27,24,12,40,246,1,1,1214461,43615
4,27,24,14,7,942,4,1,1215735,90032
2,25,35,22,7,1341,3,1,1214848,93030
4,7,46,9,12,984,1,1,1215026,33563
4,27,24,14,7,227,1,1,1214668,91763
0,4,72,22,28,1340,2,1,1215108,55110
4,27,24,14,7,497,0,1,1213635,92663
4,7,24,11,18,293,3,1,1215787,60193
4,27,37,38,7,489,3,1,1217166,91913
4,21,37,25,18,1298,3,1,1213385,60096
6,5,27,22,13,190,1,1,1214474,30260
3,25,49,0,55,494,1,1,1215699,98683
6,29,63,22,39,955,1,1,1214750,11368
4,27,24,11,7,69,1,1,1214108,90011
4,25,46,8,15,1529,1,1,1213278,96813
4,21,37,25,47,357,1,1,1214366,29407
3,25,49,0,52,494,1,1,1214075,22030
4,1,24,14,18,255,2,1,1213387,60096
6,6,55,22,36,190,1,1,1213261,7065
4,25,24,11,7,377,1,1,1214081,92647
2,25,22,22,32,113,2,1,1214129,28540
6,6,55,22,39,1200,1,1,1213345,10514
10,26,34,22,27,312,1,1,1215758,48075
2,25,63,22,4,190,1,1,1214279,71968
1,19,73,22,36,204,1,1,1214847,7017
0,4,72,22,23,1118,1,1,1214249,2563
0,37,1,22,36,1469,2,1,1214342,7848
6,6,7,22,13,190,1,1,1215519,30035
3,25,49,0,13,1398,1,1,1213777,30044
6,6,7,22,18,1498,1,1,1214692,60657
6,5,54,22,38,1498,1,1,1214549,89139
0,4,72,22,12,1157,1,1,1215515,33177
0,4,72,22,27,353,2,1,1213906,48044
6,29,77,22,40,1024,4,1,1215660,43701
3,25,49,1,7,494,3,1,1215819,92880
6,6,54,22,24,996,1,1,1213234,20737
2,25,13,22,27,1340,2,1,1214469,48176
0,4,1,22,7,1429,1,1,1212026,92011
3,25,49,26,47,1398,3,1,1211170,29720
3,25,49,0,9,1398,1,1,1212622,6890
6,6,7,22,40,729,1,1,1211271,43229
6,29,54,22,43,1498,1,1,1211274,15120
0,4,1,22,43,1495,1,1,1212003,18103
2,25,22,22,32,279,1,1,1211332,28215
6,5,54,22,24,955,1,1,1211826,21204
4,7,24,11,7,928,1,1,1211219,92606
3,25,49,0,7,1398,1,1,1211914,92163
6,11,54,22,12,729,1,1,1212235,32570
5,20,50,22,27,1503,1,1,1212575,48174
5,10,66,22,24,1038,2,1,1215149,21811
4,7,81,44,7,486,1,1,1215089,91344
4,27,24,11,52,680,1,0,1213585,23227
3,25,49,0,30,494,1,1,1211605,38637
4,21,37,25,8,438,1,1,1213349,80906
0,37,36,22,36,190,1,1,1211821,7728
3,25,49,0,50,504,3,1,1212668,78574
4,21,24,11,50,1054,1,1,1213456,77546
0,28,58,22,12,174,1,1,1212066,34683
10,26,34,22,21,676,1,1,1212549,40272
0,4,36,22,7,1419,3,1,1212618,93535
0,4,1,22,43,1118,1,1,1211839,15120
6,6,55,22,32,644,3,1,1212752,27893
9,14,3,22,32,971,1,1,1211873,28806
5,10,43,22,50,1503,1,1,1211834,77063
4,24,46,42,43,644,3,1,1211867,16701
0,4,1,22,43,1024,1,1,1213474,19121
3,25,49,0,27,494,1,1,1212943,48393
4,7,40,3,19,1524,3,1,1211881,47302
0,4,1,22,39,148,1,1,1211647,11219
6,6,54,22,12,190,3,1,1211885,34135
6,6,54,22,12,955,1,1,1212184,33426
5,10,62,22,7,1038,2,1,1213584,92801
3,25,49,0,23,1398,1,1,1211321,1890
0,4,1,22,22,1498,1,1,1212272,70086
0,4,36,22,2,1498,1,1,1213337,35243
3,25,49,0,27,494,1,1,1211779,49546
0,4,72,22,43,1498,2,1,1212774,19141
3,25,49,0,27,494,1,1,1212942,48393
6,29,54,22,28,1498,1,1,1212036,55404
3,25,49,0,52,504,1,1,1211240,22192
3,25,49,20,2,494,1,1,1213417,36527
4,27,24,11,52,1401,1,1,1211564,20105
6,5,54,22,7,996,1,1,1211688,95128
4,32,23,45,24,1053,1,1,1211262,21234
4,27,46,42,49,1394,1,1,1211507,38125
3,25,49,20,13,494,1,1,1213416,30189
0,4,72,22,12,174,1,1,1212892,32940
4,7,24,11,12,1064,1,1,1211698,33810
4,7,46,42,28,873,1,1,1212236,55406
6,11,55,22,7,564,1,1,1212896,92301
6,17,55,22,43,573,1,1,1212218,18951
2,25,45,22,43,279,1,1,1212158,17319
10,26,16,22,8,966,1,1,1211966,80241
6,29,55,22,12,1141,4,1,1211583,33614
3,25,83,28,12,494,3,1,1211291,33411
4,7,40,3,36,1070,1,1,1213591,8889
2,25,75,22,43,450,1,1,1212948,19056
4,7,24,11,7,928,1,1,1212268,92606
6,6,54,22,12,996,1,1,1211269,32256
6,6,54,22,43,579,1,1,1212733,18102
1,19,73,22,43,312,1,1,1212401,17543
4,21,24,11,32,1450,0,1,1212094,27360
4,27,24,13,12,661,1,1,1212899,32725
4,27,24,14,18,1357,3,1,1211256,60445
5,20,62,22,52,903,1,1,1213605,20166
3,25,49,32,32,494,3,1,1213422,28078
4,26,24,11,18,966,1,1,1211266,62278
3,25,49,1,50,504,1,1,1211165,77433
3,25,49,0,23,494,1,1,1213394,1890
5,10,66,22,55,729,1,1,1211910,98382
4,21,37,38,7,40,1,1,1212233,95037
6,6,55,22,2,729,1,1,1211336,35040
1,42,73,22,2,370,1,1,1211740,35111
4,7,24,11,4,688,4,1,1213483,72584
2,25,70,22,12,312,2,1,1212082,33458
6,6,77,22,49,482,1,1,1213558,37207
0,4,1,22,12,1498,2,1,1211703,33076
4,25,40,16,7,1210,0,0,1214957,90602
4,21,24,14,9,343,1,1,1212871,6040
1,19,60,22,13,449,1,1,1212154,31312
3,25,49,0,50,494,1,1,1212670,78574
4,25,24,11,52,489,3,1,1212865,22406
4,27,37,25,18,920,3,1,1213426,60538
2,25,86,22,6,190,1,1,1211527,85024
3,25,47,36,12,504,1,1,1211544,32327
6,29,54,22,7,312,1,1,1213966,91436
1,42,60,22,13,81,1,1,1211792,30274
3,25,49,20,12,494,1,1,1213580,33594
4,7,23,45,13,661,1,1,1212717,30078
2,25,51,22,50,598,1,1,1212191,77003
3,25,49,0,23,494,1,1,1211326,1890
1,19,60,22,43,312,3,1,1212786,19036
4,7,24,13,13,661,1,1,1212864,30093
4,27,24,11,39,69,1,1,1213198,10472
6,6,55,22,12,1498,1,1,1211689,32174
4,27,23,15,12,486,3,1,1213599,32606
4,21,24,14,7,260,1,1,1213565,92881
0,28,1,22,25,447,1,1,1212870,4106
0,4,72,22,18,729,1,1,1212344,60430
2,25,86,22,32,729,1,1,1211686,28147
0,4,1,22,25,729,1,1,1212416,4843
2,25,64,22,39,661,1,1,1211158,11953
2,25,22,22,50,729,1,1,1212098,75070
3,25,49,20,50,494,1,1,1213564,76063
2,25,45,22,40,729,1,1,1215141,45243
3,25,49,0,39,494,1,1,1213210,14075
3,25,49,0,30,1398,4,1,1211603,38637
6,29,55,22,37,1498,1,1,1212142,87109
6,29,55,22,40,955,1,1,1212949,44483
8,25,69,22,20,262,1,1,1211794,66030
3,25,49,0,7,494,1,1,1212071,96127
4,27,24,11,7,1066,5,0,1212665,95122
3,25,49,0,12,1398,1,1,1212580,32962
6,6,54,22,36,1024,4,1,1213567,8054
3,25,49,0,52,494,1,1,1211238,22192
6,29,54,22,7,644,1,1,1212743,95111
4,27,23,15,7,291,1,1,1211280,91011
3,25,49,0,9,494,4,1,1212621,6890
3,25,49,0,20,1398,1,1,1212546,67470
6,6,54,22,28,1419,1,1,1212951,55420
1,34,2,22,4,778,1,0,1211988,85339
1,42,73,22,12,982,1,1,1213185,32065
3,25,49,0,50,1398,1,1,1212669,78574
6,29,63,22,12,190,1,1,1211623,34990
6,29,54,22,27,644,1,1,1213446,48169
3,25,49,20,24,494,3,1,1213411,20707
6,17,7,22,12,554,1,1,1212381,34109
3,25,30,34,24,379,1,1,1212853,21740
6,29,54,22,50,729,1,1,1211862,79903
6,5,27,22,12,1169,1,1,1213184,33173
4,32,37,25,40,724,1,1,1212729,45157
6,6,7,22,24,996,1,1,1211536,21532
3,25,83,28,50,494,3,1,1211264,77002
6,29,55,22,40,644,4,1,1211860,45429
4,27,24,11,7,1307,1,1,1212460,95991
8,25,21,22,12,1011,3,1,1211301,33155
0,4,72,22,13,174,1,1,1212074,30296
6,6,54,22,7,269,1,1,1212873,94103
2,25,14,22,43,1329,3,1,1212292,16346
0,4,58,22,12,533,1,1,1212037,33902
3,25,49,0,7,494,1,1,1211850,92163
4,27,24,12,13,1401,1,1,1213458,30068
4,21,24,11,38,30,0,1,1213329,89801
10,26,16,22,31,1498,1,1,1211942,59801
4,25,24,11,39,702,1,1,1211634,10566
